-4.500,-32.850,23.100,-0.242,-9.957,-0.651,-0.014,1.068,1.182
1.650,-33.750,24.000,-1.173,-9.878,-0.831,0.025,1.393,1.107
4.350,-35.700,25.500,-2.672,-10.013,-1.202,0.181,1.053,1.545
14.850,-35.700,27.000,-4.611,-9.546,-0.979,0.036,1.290,1.986
26.250,-33.450,25.800,-4.827,-8.456,-1.089,0.608,0.640,1.855
35.850,-31.050,29.850,-6.081,-7.369,-1.286,0.730,0.996,1.917
42.000,-27.000,30.150,-7.487,-6.268,-0.958,0.973,0.847,2.245
52.650,-18.750,30.150,-7.812,-5.533,-1.211,1.280,0.945,2.234
60.900,-5.250,31.800,-8.310,-3.986,-1.283,1.045,0.467,2.210
65.250,0.300,32.700,-9.213,-2.557,-1.815,1.332,0.213,1.767
67.950,12.000,31.650,-9.574,-0.788,-2.377,1.310,0.474,1.740
68.400,23.250,30.600,-9.220,0.206,-2.725,1.557,0.061,1.785
69.000,28.500,28.950,-9.553,2.078,-3.146,1.270,-0.287,1.844
66.750,41.400,30.900,-8.966,3.452,-2.308,1.241,-0.659,1.499
61.050,50.100,29.700,-8.231,4.305,-2.119,1.463,0.104,0.977
60.450,53.700,27.000,-8.274,3.967,-3.577,1.745,0.497,0.168
59.850,54.000,18.600,-8.509,3.448,-4.867,1.751,-0.167,-0.035
59.850,54.300,11.550,-8.638,2.610,-5.057,1.805,-0.243,0.400
57.450,57.300,9.000,-8.013,3.117,-5.432,1.576,0.188,0.540
56.700,57.300,6.750,-7.822,2.691,-6.053,1.695,-0.361,0.321
54.600,56.700,0.600,-7.743,2.310,-5.650,1.518,-0.249,0.659
52.350,55.050,-4.050,-7.207,1.748,-6.606,1.369,0.191,0.673
50.400,55.950,-8.100,-6.931,1.599,-7.307,1.246,0.441,0.777
46.050,54.900,-14.700,-6.766,1.652,-7.609,1.417,0.307,0.596
42.000,51.150,-17.850,-6.495,1.769,-8.437,0.604,0.850,0.618
38.700,50.400,-19.350,-5.440,1.348,-7.843,0.888,0.101,0.678
36.000,48.900,-22.650,-5.473,1.338,-8.430,1.363,0.939,1.181
31.200,41.550,-27.750,-4.930,0.869,-9.012,1.745,0.492,1.116
27.900,40.050,-30.300,-4.199,-0.093,-9.934,0.738,1.023,1.036
19.800,34.500,-31.050,-3.577,-0.002,-9.675,0.927,0.706,1.272
18.150,29.700,-32.400,-3.062,-0.548,-9.242,1.561,-0.188,1.479
12.150,24.600,-33.900,-2.921,-1.161,-11.365,-0.085,2.557,1.062
1.650,23.550,-32.550,-0.752,-0.680,-10.458,-0.197,2.343,1.539
-9.300,22.800,-28.800,0.766,-0.215,-10.532,-0.588,1.907,1.136
-16.500,20.400,-22.050,3.151,0.402,-7.558,-1.062,2.059,1.048
-18.600,21.000,-20.850,3.689,0.766,-9.546,-0.618,0.569,1.176
-21.900,18.000,-16.650,4.915,0.512,-8.772,-0.591,0.874,1.207
-25.500,16.500,-15.750,6.749,0.809,-7.046,-1.097,1.647,0.800
-26.700,16.950,-12.000,4.290,0.536,-9.886,-0.725,1.595,0.900
-32.250,13.950,-4.350,6.507,0.879,-5.241,-1.159,2.235,0.789
-35.400,13.800,6.000,9.790,1.767,-4.305,-2.093,3.123,0.595
-35.850,11.850,12.450,10.314,1.664,-0.180,-1.571,2.856,0.118
-34.500,11.250,26.400,9.184,1.741,1.709,-2.077,2.822,-0.161
